_id,id_annuncio,link_annuncio,vehicle,vehicle_user_desc,asking_price,vehicle_data,seller,country,address
ObjectId("5eff3b6c156a97c639b6f819"),8d5eceea-4177-4584-84c3-b1b731566316,https://www.autoscout24.it/annunci/peugeot-208-gt-line-elettrica-elettrica-blu-azzurro-8d5eceea-4177-4584-84c3-b1b731566316?cldtidx=4&cldtsrc=listPage,Peugeot 208,GT-LINE ELETTRICA,€ 28.950,- 12,"["22 km","01/2020","100 kW (136 CV)","KM0","-/- (Proprietari)","Automatico","Elettrica","-/- (l/100 km)","0 g CO2/km (comb.) 4"]",Carlo Mara Silcar,IT,21100 Gallarate – Varese
ObjectId("5eff3b6c156a97c639b6f81a"),776518eb-a41f-4822-a2ac-3b84a94f4edb,https://www.autoscout24.it/annunci/peugeot-2008-motore-elettrico-136-cv-gt-line-elettrica-blu-azzurro-776518eb-a41f-4822-a2ac-3b84a94f4edb?cldtidx=5&cldtsrc=listPage,Peugeot 2008,motore elettrico 136 CV GT Line,€ 32.300,- 12,"["- km","-/- (Anno)","57 kW (77 CV)","Nuovo","-/- (Proprietari)","Automatico","Elettrica","-/- (l/100 km)","0 g CO2/km (comb.) 4"]",Stefar,Responsabile Vendite,IT
ObjectId("5eff3b6c156a97c639b6f81b"),9d9eb254-8107-4f0b-b285-a2bb42d6db07,https://www.autoscout24.it/annunci/audi-e-tron-50-quattro-230-kw-ufficiale-elettrica-nero-9d9eb254-8107-4f0b-b285-a2bb42d6db07?cldtidx=6&cldtsrc=listPage,Audi e-tron,50 Quattro 230 KW Ufficiale,€ 87.500,- 12,"["- km","01/2020","230 kW (313 CV)","Nuovo","-/- (Proprietari)","Automatico","Elettrica","-/- (l/100 km)","0 g CO2/km (comb.) 4"]",Autoland Srl,IT,00012 Guidonia Montecelio - Roma - Rm
ObjectId("5eff3b6c156a97c639b6f81c"),becf7b43-547b-47fb-8a13-a59dcbd62b1c,https://www.autoscout24.it/annunci/smart-fortwo-eq-berlin-black-noleggio-lungo-termine-elettrica-nero-becf7b43-547b-47fb-8a13-a59dcbd62b1c?cldtidx=7&cldtsrc=listPage,smart forTwo,EQ Berlin black*Noleggio Lungo Termine*,€ 24.326,- 12,"["- km","-/- (Anno)","41 kW (56 CV)","Nuovo","-/- (Proprietari)","Automatico","Elettrica","-/- (l/100 km)","0 g CO2/km (comb.) 4"]",Autoland Srl,IT,00012 Guidonia Montecelio - Roma - Rm
ObjectId("5eff3b6c156a97c639b6f81d"),b2620c37-5ef1-4080-be76-162e39160a77,https://www.autoscout24.it/annunci/peugeot-208-motore-elettrico-136-cv-5-porte-gt-elettrica-blu-azzurro-b2620c37-5ef1-4080-be76-162e39160a77?cldtidx=8&cldtsrc=listPage,Peugeot 208,motore elettrico 136 CV 5 porte GT,€ 27.000,- 12,"["3.600 km","01/2020","57 kW (77 CV)","Dimostrativo","-/- (Proprietari)","Automatico","Elettrica","6,8 l/100 km (comb.) 4","0 g CO2/km (comb.) 4","6,8 kWh/100 km (comb.) 4"]",Martino & C. Srl,IT,70124 Bari - Ba
ObjectId("5eff3b6c156a97c639b6f81e"),1e920a3d-72a3-4ac9-b009-7083fd0d838c,https://www.autoscout24.it/annunci/volkswagen-up-e-e-up-my-20-elettrica-bianco-1e920a3d-72a3-4ac9-b009-7083fd0d838c?cldtidx=9&cldtsrc=listPage,Volkswagen up!,E- E-UP! MY 20,€ 15.500,- 12,"["2.400 km","01/2020","61 kW (83 CV)","KM0","-/- (Proprietari)","Automatico","Elettrica","-/- (l/100 km)","0 g CO2/km (comb.) 4"]",Sergio Tumino Spa,IT,97100 Ragusa - Rg
ObjectId("5eff3b6c156a97c639b6f81f"),63f06f14-a50c-4a2d-9c61-b2110f8e6637,https://www.autoscout24.it/annunci/tesla-model-s-p100dl-pelle-beige-full-opt-elettrica-nero-63f06f14-a50c-4a2d-9c61-b2110f8e6637?cldtidx=19&cldtsrc=listPage,Tesla Model S,P100DL PELLE BEIGE FULL OPT,€ 84.500,- 2,"["49.900 km","01/2018","568 kW (772 CV)","Usato","1 proprietario","Automatico","Elettrica","-/- (l/100 km)","0 g CO2/km (comb.) 4","18 kWh/100 km (comb.) 4"]",Privacar - Padova,IT,35010 Limena - Padova - PD
ObjectId("5eff3b6c156a97c639b6f820"),9dac3ea9-036b-365f-e053-0100007fd6aa,https://www.autoscout24.it/annunci/renault-fluence-z-e-twyzi-elettrica-elettrica-arancione-9dac3ea9-036b-365f-e053-0100007fd6aa?cldtidx=11&cldtsrc=listPage,Renault Fluence Z.E.,twyzi elettrica,€ 4.480,-,"["10.000 km","06/2014","1 kW (1 CV)","Usato","-/- (Proprietari)","-/- (Tipo di cambio)","Elettrica","-/- (l/100 km)","0 g CO2/km (comb.) 4"]",Privato, ,IT,45100 Rovigo
ObjectId("5eff3b6c156a97c639b6f821"),9dac3ea9-046b-365f-e053-0100007fd6aa,https://www.autoscout24.it/annunci/renault-fluence-z-e-twyzi-elettrica-elettrica-arancione-9dac3ea9-046b-365f-e053-0100007fd6aa?cldtidx=10&cldtsrc=listPage,Renault Fluence Z.E.,twyzi elettrica,€ 4.480,-,"["10.000 km","06/2014","1 kW (1 CV)","Usato","-/- (Proprietari)","-/- (Tipo di cambio)","Elettrica","-/- (l/100 km)","0 g CO2/km (comb.) 4"]",Privato, ,IT,45100 Rovigo
ObjectId("5eff3b6c156a97c639b6f822"),ef5b6e79-2823-4841-bc2b-c050aae0f8d5,https://www.autoscout24.it/annunci/bmw-330-g20-330e-sport-elettrica-grigio-ef5b6e79-2823-4841-bc2b-c050aae0f8d5?cldtidx=13&cldtsrc=listPage,BMW 330,(G20) 330e Sport,€ 58.000,- 2,"["1 km","12/2019","135 kW (184 CV)","Usato","-/- (Proprietari)","Automatico","Elettrica","-/- (l/100 km)","0 g CO2/km (comb.) 4"]",Maldarizzi Srl - Maldarizzi Automobili,IT,70100 Bari - Ba
ObjectId("5eff3b6c156a97c639b6f823"),de019ee8-2c4f-45db-bdf7-50deee83d972,https://www.autoscout24.it/annunci/nissan-leaf-tekna-40-kwh-122cv-aziendale-propilot-park-elettrica-grigio-de019ee8-2c4f-45db-bdf7-50deee83d972?cldtidx=14&cldtsrc=listPage,Nissan Leaf,Tekna 40 kWh 122CV , AZIENDALE - PROPILOT PARK,€ 26.900,- 12,"["14.700 km","06/2019","90 kW (122 CV)","Aziendale","-/- (Proprietari)","Automatico","Elettrica","-/- (l/100 km)","0 g CO2/km (comb.) 4"]",Gruppo Carmeli SpA,IT,25030 Coccaglio - Brescia - Bs
ObjectId("5eff3b6c156a97c639b6f824"),9339fcf5-9f43-4547-a787-38f077c464d0,https://www.autoscout24.it/annunci/nissan-leaf-tekna-40-kwh-122cv-aziendale-propilot-park-elettrica-grigio-9339fcf5-9f43-4547-a787-38f077c464d0?cldtidx=15&cldtsrc=listPage,Nissan Leaf,Tekna 40 kWh 122CV , AZIENDALE - PROPILOT PARK,€ 26.900,- 12,"["14.700 km","06/2019","90 kW (122 CV)","Aziendale","-/- (Proprietari)","Automatico","Elettrica","-/- (l/100 km)","0 g CO2/km (comb.) 4"]",Gruppo Carmeli SpA,IT,24125 Bergamo BG
ObjectId("5eff3b6c156a97c639b6f825"),482de9ab-aeb8-4e9b-829d-959e603cd3b8,https://www.autoscout24.it/annunci/audi-e-tron-50-quattro-s-line-edition-elettrica-nero-482de9ab-aeb8-4e9b-829d-959e603cd3b8?cldtidx=16&cldtsrc=listPage,Audi e-tron,50 quattro S line edition,€ 78.600,- 2,"["1 km","-/- (Anno)","230 kW (313 CV)","Nuovo","-/- (Proprietari)","Automatico","Elettrica","-/- (l/100 km)","0 g CO2/km (comb.) 4"]",Scotti & co. srl,IT,57121 Livorno
ObjectId("5eff3b6c156a97c639b6f826"),57d33ea9-d08a-2b71-e053-0100007fc7c1,https://www.autoscout24.it/annunci/tesla-model-s-cerchi-turbine-spoiler-e-interni-carbonio-elettrica-argento-57d33ea9-d08a-2b71-e053-0100007fc7c1?cldtidx=12&cldtsrc=listPage,Tesla Model S,cerchi turbine, spoiler e interni carbonio,€ 64.000,- 1,"["93.000 km","01/2017","338 kW (460 CV)","Usato","1 proprietario","Automatico","Elettrica","-/- (l/100 km)","0 g CO2/km (comb.) 4"]",Privato, ,IT,20145 milano
ObjectId("5eff3b6c156a97c639b6f827"),880cf5c0-0c2d-4a94-b434-0c932049bfae,https://www.autoscout24.it/annunci/peugeot-208-e-100kw-5-porte-gt-line-elettrica-blu-azzurro-880cf5c0-0c2d-4a94-b434-0c932049bfae?cldtidx=18&cldtsrc=listPage,Peugeot 208,e- 100kW 5 porte GT Line,€ 30.900,- 12,"["- km","-/- (Anno)","100 kW (136 CV)","Nuovo","-/- (Proprietari)","Manuale","Elettrica","-/- (l/100 km)","0 g CO2/km (comb.) 4"]",Molin Auto Srl,IT,37132 Verona - Vr
ObjectId("5eff3b6c156a97c639b6f828"),58a9bc15-1642-4c41-9bd4-7b74d0a7858c,https://www.autoscout24.it/annunci/opel-corsa-e-5-porte-elegance-elettrica-blu-azzurro-58a9bc15-1642-4c41-9bd4-7b74d0a7858c?cldtidx=19&cldtsrc=listPage,Opel Corsa,-e 5 porte Elegance,€ 23.900,- 12,"["500 km","02/2020","100 kW (136 CV)","Usato","-/- (Proprietari)","Manuale","Elettrica","-/- (l/100 km)","0 g CO2/km (comb.) 4"]",Siena Motori Srl,IT,53100 Siena - Si
ObjectId("5eff3b6c156a97c639b6f829"),c927d66f-8ee2-4cdc-a4f4-dcff0526135b,https://www.autoscout24.it/annunci/smart-forfour-eq-youngster-elettrica-nero-c927d66f-8ee2-4cdc-a4f4-dcff0526135b?cldtidx=20&cldtsrc=listPage,smart forFour,EQ Youngster,€ 17.900,- 12,"["1.603 km","06/2019","41 kW (56 CV)","Aziendale","-/- (Proprietari)","Automatico","Elettrica","-/- (l/100 km)","0 g CO2/km (comb.) 4"]",Autoservice Srl,IT,23899 Robbiate - Lecco - Lc
ObjectId("5eff3b6c156a97c639b6f82a"),32be3aa9-4787-880b-e053-0100007f03a4,https://www.autoscout24.it/annunci/fiat-ritmo-ritmo-125-abarth-elettrica-argento-32be3aa9-4787-880b-e053-0100007f03a4?cldtidx=1&cldtsrc=listPage,Fiat Ritmo,Ritmo 125 abarth,€ 22.000,-,"["130.000 km","06/1983","92 kW (125 CV)","Usato","-/- (Proprietari)","Automatico","Elettrica","-/- (l/100 km)","0 g CO2/km (comb.) 2"]",Privato, ,IT,26015 Soresina
ObjectId("5eff3b6c156a97c639b6f82b"),199981bd-6b81-4e31-aea3-ae3ea077f951,https://www.autoscout24.it/annunci/audi-q5-2-serie-55-tfsi-e-quattro-s-tronic-business-elettrica-blu-azzurro-199981bd-6b81-4e31-aea3-ae3ea077f951?cldtidx=17&cldtsrc=listPage,Audi Q5,2ª serie 55 TFSI e quattro S tronic Business,€ 69.500,- 12,"["15.000 km","09/2019","185 kW (252 CV)","Aziendale","-/- (Proprietari)","Automatico","Elettrica","2,1 l/100 km (comb.) 4","0 g CO2/km (comb.) 4"]",Scotti & co. srl,IT,57121 Livorno
ObjectId("5eff3b6c156a97c639b6f82c"),6a5f827f-0f36-495d-954f-856d33e9e929,https://www.autoscout24.it/annunci/peugeot-208-nuova-e-208-100-kw-allure-100-elettrica-elettrica-blu-azzurro-6a5f827f-0f36-495d-954f-856d33e9e929?cldtidx=2&cldtsrc=listPage,Peugeot 208,NUOVA E-208 100 KW ALLURE 100% ELETTRICA!,€ 26.650,- 34,"["- km","-/- (Anno)","100 kW (136 CV)","Nuovo","-/- (Proprietari)","Automatico","Elettrica","-/- (l/100 km)","0 g CO2/km (comb.) 2"]",Campani Group Peugeot Opel MO,IT,41125 Modena
ObjectId("5eff3b6c156a97c639b6f82d"),afe4735b-a3ce-472b-b38a-5eceb00aa39f,https://www.autoscout24.it/annunci/peugeot-ion-active-elettrica-grigio-afe4735b-a3ce-472b-b38a-5eceb00aa39f?cldtidx=4&cldtsrc=listPage,Peugeot iOn,Active,€ 8.500,- 4,"["32.500 km","06/2012","35 kW (48 CV)","Usato","1 proprietario","Automatico","Elettrica","-/- (l/100 km)","0 g CO2/km (comb.) 2"]",Link motors Como,IT,22100 Como - Co
ObjectId("5eff3b6c156a97c639b6f82e"),32cf7c7c-2be3-47cc-a93d-ff11053b733d,https://www.autoscout24.it/annunci/aixam-gto-premium-elettrica-elettrica-bianco-32cf7c7c-2be3-47cc-a93d-ff11053b733d?cldtidx=5&cldtsrc=listPage,Aixam GTO,premium elettrica,€ 15.500,- 4,"["50 km","04/2020","6 kW (8 CV)","Usato","-/- (Proprietari)","Automatico","Elettrica","-/- (l/100 km)","0 g CO2/km (comb.) 2"]",Interauto Srl,IT,51030 Serravalle Pistoiese - Pistoia - Pt
ObjectId("5eff3b6c156a97c639b6f82f"),c45e71bd-779b-4cf3-a5d5-52fdac6de254,https://www.autoscout24.it/annunci/smart-fortwo-fortwo-electric-drive-coupe-elettrica-bianco-c45e71bd-779b-4cf3-a5d5-52fdac6de254?cldtidx=6&cldtsrc=listPage,smart forTwo,fortwo electric drive coupé,€ 8.900,- 4,"["47.000 km","06/2013","55 kW (75 CV)","Usato","-/- (Proprietari)","Automatico","Elettrica","-/- (l/100 km)","0 g CO2/km (comb.) 2"]",Citycar Srl,IT,70123 Bari - Ba
ObjectId("5eff3b6c156a97c639b6f830"),f5851f49-b6fb-4a97-8949-fd7815ca55af,https://www.autoscout24.it/annunci/peugeot-208-motore-elettrico-136-cv-5-porte-gt-elettrica-blu-azzurro-f5851f49-b6fb-4a97-8949-fd7815ca55af?cldtidx=7&cldtsrc=listPage,Peugeot 208,motore elettrico 136 CV 5 porte *** GT ***,€ 27.900,- 4,"["3.000 km","01/2020","100 kW (136 CV)","Dimostrativo","1 proprietario","Automatico","Elettrica","-/- (l/100 km)","0 g CO2/km (comb.) 2"]",Fenino Auto Srl,IT,20100 Abbiategrasso - Milano - Mi
ObjectId("5eff3b6c156a97c639b6f831"),e5588d56-a6e5-4595-bd5f-b49236b67761,https://www.autoscout24.it/annunci/bmw-i3-i3-navi-elettrica-grigio-e5588d56-a6e5-4595-bd5f-b49236b67761?cldtidx=3&cldtsrc=listPage,BMW i3,i3 NAVI,€ 19.900,- 4,"["39.000 km","02/2014","75 kW (102 CV)","Usato","1 proprietario","Automatico","Elettrica","-/- (l/100 km)","0 g CO2/km (comb.) 2"]",Due V Auto Srl Cr,IT,20851 Lissone - Monza e Brianza - Mb
ObjectId("5eff3b6c156a97c639b6f832"),239621a9-739b-5467-e053-0100007f891c,https://www.autoscout24.it/annunci/tesla-model-s-model-s-90-d-allestimento-premium-elettrica-nero-239621a9-739b-5467-e053-0100007f891c?cldtidx=9&cldtsrc=listPage,Tesla Model S,Model s 90 d allestimento premium,€ 64.000,-,"["68.000 km","10/2016","317 kW (431 CV)","Usato","-/- (Proprietari)","Automatico","Elettrica","-/- (l/100 km)","0 g CO2/km (comb.) 2"]",Privato, ,IT,10040 leini
ObjectId("5eff3b6c156a97c639b6f833"),749a4448-df95-4286-b534-6a80899a35e6,https://www.autoscout24.it/annunci/bmw-i3-s-120-ah-advantage-elettrica-rosso-749a4448-df95-4286-b534-6a80899a35e6?cldtidx=10&cldtsrc=listPage,BMW i3,s 120 Ah Advantage,€ 33.900,- 34,"["2.634 km","03/2019","75 kW (102 CV)","Usato","-/- (Proprietari)","Automatico","Elettrica","-/- (l/100 km)","0 g CO2/km (comb.) 2"]",AUTOCROCETTA SPA,Resp. Usato,IT
ObjectId("5eff3b6c156a97c639b6f834"),9fcfc53a-def2-45bf-b4e4-33512299233e,https://www.autoscout24.it/annunci/mini-cooper-se-l-listino-40-624-elettrica-argento-9fcfc53a-def2-45bf-b4e4-33512299233e?cldtidx=11&cldtsrc=listPage,MINI Cooper SE,L LISTINO €40.624,€ 35.000,- 34,"["- km","-/- (Anno)","75 kW (102 CV)","Nuovo","-/- (Proprietari)","Automatico","Elettrica","14,8 l/100 km (comb.) 2","0 g CO2/km (comb.) 2"]",AUTOGEMELLI,IT,36100 Vicenza - Vi
ObjectId("5eff3b6c156a97c639b6f835"),5d3afece-9260-4c89-a492-4072f580b998,https://www.autoscout24.it/annunci/mini-cooper-se-l-listino-40-624-elettrica-argento-5d3afece-9260-4c89-a492-4072f580b998?cldtidx=12&cldtsrc=listPage,MINI Cooper SE,L LISTINO €40.624,€ 35.000,- 34,"["- km","-/- (Anno)","75 kW (102 CV)","Nuovo","-/- (Proprietari)","Automatico","Elettrica","14,8 l/100 km (comb.) 2","0 g CO2/km (comb.) 2"]",FIMAUTO SPA,IT,37136 Verona - Vr
ObjectId("5eff3b6c156a97c639b6f836"),c8f17dae-75b6-4d71-839a-e79140572def,https://www.autoscout24.it/annunci/toyota-auris-1-8-hybrid-style-automatica-led-unico-proprietario-elettrica-bianco-c8f17dae-75b6-4d71-839a-e79140572def?cldtidx=13&cldtsrc=listPage,Toyota Auris,1.8 HYBRID STYLE AUTOMATICA LED UNICO PROPRIETARIO,€ 14.800,- 34,"["54.000 km","02/2018","73 kW (99 CV)","Usato","-/- (Proprietari)","Automatico","Elettrica","3,9 l/100 km (comb.) 2","91 g CO2/km (comb.) 2"]",Autobaselli Srl,IT,25027 Quinzano d'Oglio - Brescia - Bs
ObjectId("5eff3b6c156a97c639b6f837"),8cdbde6a-20c3-4ac5-915b-23253a2c04b6,https://www.autoscout24.it/annunci/peugeot-208-e-100kw-5-porte-allure-elettrica-blu-azzurro-8cdbde6a-20c3-4ac5-915b-23253a2c04b6?cldtidx=14&cldtsrc=listPage,Peugeot 208,e- 100kW 5 porte Allure,€ 25.900,- 34,"["3.000 km","01/2020","100 kW (136 CV)","Aziendale","-/- (Proprietari)","Manuale","Elettrica","-/- (l/100 km)","0 g CO2/km (comb.) 2"]",Siena Motori Srl,IT,53100 Siena - Si
ObjectId("5eff3b6c156a97c639b6f838"),f213b7aa-3345-467d-9785-e1cc87a09350,https://www.autoscout24.it/annunci/renault-zoe-intens-r110-flex-cerchi-da-17-elettrica-argento-f213b7aa-3345-467d-9785-e1cc87a09350?cldtidx=15&cldtsrc=listPage,Renault ZOE,Intens R110 Flex CERCHI da 17 !!!,€ 15.800,- 34,"["9.900 km","04/2019","53 kW (72 CV)","Dimostrativo","1 proprietario","Automatico","Elettrica","-/- (l/100 km)","0 g CO2/km (comb.) 2"]",Bi & Bi Auto,IT,35020 Vigorovea, Sant'Angelo di Piove di Sacco- Pd
ObjectId("5eff3b6c156a97c639b6f839"),b81b2380-f18a-480d-9413-52ed8c9a0053,https://www.autoscout24.it/annunci/volkswagen-up-e-82-cv-full-electric-elettrica-bianco-b81b2380-f18a-480d-9413-52ed8c9a0053?cldtidx=16&cldtsrc=listPage,Volkswagen up!,e-! 82 CV - FULL ELECTRIC,€ 12.100,- 34,"["9.100 km","03/2015","60 kW (82 CV)","Usato","1 proprietario","Automatico","Elettrica","-/- (l/100 km)","0 g CO2/km (comb.) 2","1 kWh/100 km (comb.) 2"]",Jolly Auto AP Trading Srl,Alessandro Pavesi - Alberto Perolini,IT
ObjectId("5eff3b6c156a97c639b6f83a"),b34f3152-d759-4c6a-8ac9-b51b446c1658,https://www.autoscout24.it/annunci/nissan-leaf-n-connecta-40-kwh-elettrica-nero-b34f3152-d759-4c6a-8ac9-b51b446c1658?cldtidx=17&cldtsrc=listPage,Nissan Leaf,N-Connecta 40 kWh,€ 29.190,- 4,"["- km","-/- (Anno)","90 kW (122 CV)","Nuovo","-/- (Proprietari)","Automatico","Elettrica","-/- (l/100 km)","0 g CO2/km (comb.) 2"]",Auto Center Bianchi Srl,IT,42035 Castelnovo ne Monti – Reggio Emilia – Re
ObjectId("5eff3b6c156a97c639b6f83b"),a30e11a9-1915-3a46-e053-0100007fb7ec,https://www.autoscout24.it/annunci/fiat-900-e2-elettrica-rosso-a30e11a9-1915-3a46-e053-0100007fb7ec?cldtidx=18&cldtsrc=listPage,Fiat 900,E2,€ 3.500,-,"["31.000 km","04/1985","12 kW (16 CV)","Usato","-/- (Proprietari)","Automatico","Elettrica","-/- (l/100 km)","0 g CO2/km (comb.) 2"]",Privato, ,IT,40042 lizzano in belvedere
ObjectId("5eff3b6c156a97c639b6f83c"),7ea0d7b7-f54c-4df2-b062-78eb1979175d,https://www.autoscout24.it/annunci/tesla-model-x-75d-allrad-navi-kamera-autopilot-2-elettrica-nero-7ea0d7b7-f54c-4df2-b062-78eb1979175d?cldtidx=19&cldtsrc=listPage,Tesla Model X,75D ALLRAD NAVI KAMERA AUTOPILOT 2,€ 85.900,- 34,"["22.900 km","09/2018","241 kW (328 CV)","Usato","1 proprietario","Automatico","Elettrica","-/- (l/100 km)","0 g CO2/km (comb.) 2"]",Olympia Motors Srls,IT,00043 Ciampino - Roma
ObjectId("5eff3b6c156a97c639b6f83d"),8d204bfa-3719-4981-baa1-f43adbe1ade7,https://www.autoscout24.it/annunci/tesla-model-3-long-range-panorama-navi-kamera-elettrica-bianco-8d204bfa-3719-4981-baa1-f43adbe1ade7?cldtidx=20&cldtsrc=listPage,Tesla Model 3,LONG RANGE PANORAMA NAVI KAMERA,€ 54.900,- 34,"["- km","-/- (Anno)","225 kW (306 CV)","Nuovo","-/- (Proprietari)","Automatico","Elettrica","-/- (l/100 km)","0 g CO2/km (comb.) 2"]",Olympia Motors Srls,IT,00043 Ciampino - Roma
ObjectId("5eff3b6c156a97c639b6f83e"),20dc0fa9-1a60-8f36-e053-0100007fce15,https://www.autoscout24.it/annunci/renault-twizy-elettrica-bianco-20dc0fa9-1a60-8f36-e053-0100007fce15?cldtidx=1&cldtsrc=listPage,Renault Twizy,,€ 5.390,-,"["14.000 km","10/2013","11 kW (15 CV)","Usato","-/- (Proprietari)","-/- (Tipo di cambio)","Elettrica","-/- (l/100 km)","0 g CO2/km (comb.) 2"]",Privato, ,IT,00197 Roma
ObjectId("5eff3b6c156a97c639b6f83f"),064b1dfc-9e2b-48ac-aa9f-d7af562c2678,https://www.autoscout24.it/annunci/renault-twizy-80-technic-elettrica-blu-azzurro-064b1dfc-9e2b-48ac-aa9f-d7af562c2678?cldtidx=2&cldtsrc=listPage,Renault Twizy,80 TECHNIC,€ 7.200,- 34,"["3.316 km","05/2016","8 kW (11 CV)","Dimostrativo","1 proprietario","Automatico","Elettrica","-/- (l/100 km)","0 g CO2/km (comb.) 2"]",Autorel Spa,IT,29122 Piacenza - Pc
ObjectId("5eff3b6c156a97c639b6f840"),2a541a0a-f868-4ef9-b84e-9ae7802251a4,https://www.autoscout24.it/annunci/volkswagen-up-nuova-e-82-cv-100-elettrica-elettrica-bianco-2a541a0a-f868-4ef9-b84e-9ae7802251a4?cldtidx=3&cldtsrc=listPage,Volkswagen up!,Nuova e- 82 Cv 100% Elettrica,€ 23.750,- 34,"["15 km","-/- (Anno)","60 kW (82 CV)","Nuovo","-/- (Proprietari)","Automatico","Elettrica","-/- (l/100 km)","0 g CO2/km (comb.) 2"]",Lomanto Sas,IT,10023 Chieri - Torino - To
ObjectId("5eff3b6c156a97c639b6f841"),fab6efdc-9884-4908-9094-24730f363b9d,https://www.autoscout24.it/annunci/smart-fortwo-eq-youngster-nav-cerchi-italiana-km0-elettrica-bianco-fab6efdc-9884-4908-9094-24730f363b9d?cldtidx=4&cldtsrc=listPage,smart forTwo,EQ Youngster NAV CERCHI ITALIANA KM0,€ 15.950,- 34,"["1 km","12/2019","41 kW (56 CV)","Usato","-/- (Proprietari)","Automatico","Elettrica","-/- (l/100 km)","0 g CO2/km (comb.) 2"]",Roccoauto 1974 Srl,IT,00171 Roma - Rm
ObjectId("5eff3b6c156a97c639b6f842"),22e1bda7-1699-45d8-b9f0-4da05670534e,https://www.autoscout24.it/annunci/audi-e-tron-55-quattro-advanced-pronta-per-import-elettrica-nero-22e1bda7-1699-45d8-b9f0-4da05670534e?cldtidx=8&cldtsrc=listPage,Audi e-tron,55 quattro Advanced - Pronta per import,€ 77.900,- 34,"["15.733 km","03/2019","265 kW (360 CV)","Usato","1 proprietario","Automatico","Elettrica","-/- (l/100 km)","0 g CO2/km (comb.) 2"]",Brokar di Riccardo Gioè,IT,20085 Locate di Triulzi MI
ObjectId("5eff3b6c156a97c639b6f843"),3f126516-23b8-4caa-b7ef-35ab2613c084,https://www.autoscout24.it/annunci/renault-zoe-life-r90-12-mesi-di-noleggio-batteria-compresi-elettrica-bianco-3f126516-23b8-4caa-b7ef-35ab2613c084?cldtidx=6&cldtsrc=listPage,Renault ZOE,Life R90 "12 MESI DI NOLEGGIO BATTERIA COMPRESI",€ 12.900,- 34,"["13.000 km","05/2017","43 kW (58 CV)","Usato","1 proprietario","Automatico","Elettrica","-/- (l/100 km)","0 g CO2/km (comb.) 2"]",Autosalone Ma.Gic Team di Peccolo Cesare,IT,31020 San Pietro Di Feletto (Località Bagnolo)
ObjectId("5eff3b6c156a97c639b6f844"),13990da9-3886-b626-e053-0100007fa31d,https://www.autoscout24.it/annunci/renault-fluence-z-e-dynamique-elettrica-bianco-13990da9-3886-b626-e053-0100007fa31d?cldtidx=7&cldtsrc=listPage,Renault Fluence Z.E.,. Dynamique,€ 8.500,-,"["62.403 km","06/2012","50 kW (68 CV)","Usato","-/- (Proprietari)","-/- (Tipo di cambio)","Elettrica","-/- (l/100 km)","0 g CO2/km (comb.) 2"]",Privato, ,IT,74024 Manduria
ObjectId("5eff3b6c156a97c639b6f845"),830f899c-e403-4d6c-8af6-261146b63b2e,https://www.autoscout24.it/annunci/bmw-i3-i01-94-ah-elettrica-grigio-830f899c-e403-4d6c-8af6-261146b63b2e?cldtidx=8&cldtsrc=listPage,BMW i3,(I01) 94 Ah,€ 22.900,- 4,"["16.991 km","09/2016","125 kW (170 CV)","Usato","1 proprietario","Automatico","Elettrica","-/- (l/100 km)","0 g CO2/km (comb.) 2"]",AUTOVANTI BRIANZA,IT,20832 Desio - Monza Brianza - Mb
ObjectId("5eff3b6c156a97c639b6f846"),76e7b97f-b1c9-4b16-ae4b-bd89b43742f3,https://www.autoscout24.it/annunci/hyundai-kona-64-kw-excellence-tetto-a-contrasto-elettrica-rosso-76e7b97f-b1c9-4b16-ae4b-bd89b43742f3?cldtidx=9&cldtsrc=listPage,Hyundai Kona,64 KW Excellence + Tetto a contrasto,€ 40.500,- 4,"["90 km","01/2020","150 kW (204 CV)","Aziendale","1 proprietario","Automatico","Elettrica","-/- (l/100 km)","0 g CO2/km (comb.) 2","14 kWh/100 km (comb.) 2"]",Garage Sesia Srl,IT,13030 Caresanablot - Vercelli - Vc
ObjectId("5eff3b6c156a97c639b6f847"),345c884f-3ff2-4aa1-a2fb-e91bb4b13a1a,https://www.autoscout24.it/annunci/smart-fortwo-eq-youngster-nav-cerchi-italiana-km0-elettrica-bianco-345c884f-3ff2-4aa1-a2fb-e91bb4b13a1a?cldtidx=5&cldtsrc=listPage,smart forTwo,EQ Youngster NAV CERCHI ITALIANA KM0,€ 15.950,- 34,"["1 km","12/2019","41 kW (56 CV)","KM0","-/- (Proprietari)","Automatico","Elettrica","-/- (l/100 km)","0 g CO2/km (comb.) 2"]",Roccoauto 1974 Srl,IT,00171 Roma - Rm
ObjectId("5eff3b6c156a97c639b6f848"),591b0ca9-c62b-0174-e053-0100007f05f8,https://www.autoscout24.it/annunci/volkswagen-up-e-82-cv-elettrica-bianco-591b0ca9-c62b-0174-e053-0100007f05f8?cldtidx=11&cldtsrc=listPage,Volkswagen up!,e-! 82 CV,€ 16.800,-,"["1.758 km","01/2020","61 kW (83 CV)","Usato","-/- (Proprietari)","-/- (Tipo di cambio)","Elettrica","12,9 l/100 km (comb.) 2","0 g CO2/km (comb.) 2"]",Privato, ,IT,23900 Lecco
